internal case75 None
internal case60 3 CC1=NCCc2c1[nH]c1cc(O)ccc21>0.1137>NCCc1c[nH]c2ccccc12|NCCc1c[nH]c2ccccc12>0.0946>NC(=O)Cc1c[nH]c2ccccc12|NC(=O)Cc1c[nH]c2ccccc12>0.1076>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case60 4 CC1=NCCc2c1[nH]c1cc(O)ccc21>0.1003>CC1=NCCc2c1[nH]c1ccccc21|CC1=NCCc2c1[nH]c1ccccc21>0.1002>Cc1nccc2c1[nH]c1ccccc12|Cc1nccc2c1[nH]c1ccccc12>0.1017>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case60 5 CC1=NCCc2c1[nH]c1cc(O)ccc21>0.0931>C[C@@H]1NCCc2c1[nH]c1ccccc21|C[C@@H]1NCCc2c1[nH]c1ccccc21>0.0925>Cc1nccc2c1[nH]c1ccccc12|Cc1nccc2c1[nH]c1ccccc12>0.1017>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case61 0 CNCCc1c[nH]c2ccccc12>0.1155>NCCc1c[nH]c2ccccc12|NCCc1c[nH]c2ccccc12>0.1072>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case61 1 CNCCc1c[nH]c2ccccc12>0.1103>CNC(=O)Cc1c[nH]c2ccccc12|CNC(=O)Cc1c[nH]c2ccccc12>0.1110>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case61 2 CNCCc1c[nH]c2ccccc12>0.1091>O=CCc1c[nH]c2ccccc12|O=CCc1c[nH]c2ccccc12>0.1057>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case61 3 CNCCc1c[nH]c2ccccc12>0.1011>OCCc1c[nH]c2ccccc12|OCCc1c[nH]c2ccccc12>0.1019>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case61 4 CNCCc1c[nH]c2ccccc12>0.1103>CNC(=O)Cc1c[nH]c2ccccc12|CNC(=O)Cc1c[nH]c2ccccc12>0.1128>NC(=O)Cc1c[nH]c2ccccc12|NC(=O)Cc1c[nH]c2ccccc12>0.1076>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case61 5 CNCCc1c[nH]c2ccccc12>0.1155>NCCc1c[nH]c2ccccc12|NCCc1c[nH]c2ccccc12>0.0939>N=C(N)NCCc1c[nH]c2ccccc12|N=C(N)NCCc1c[nH]c2ccccc12>0.1198>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case61 6 CNCCc1c[nH]c2ccccc12>0.1091>O=CCc1c[nH]c2ccccc12|O=CCc1c[nH]c2ccccc12>0.0999>O=C(O)C(=O)Cc1c[nH]c2ccccc12|O=C(O)C(=O)Cc1c[nH]c2ccccc12>0.1106>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case61 7 CNCCc1c[nH]c2ccccc12>0.1155>NCCc1c[nH]c2ccccc12|NCCc1c[nH]c2ccccc12>0.0946>NC(=O)Cc1c[nH]c2ccccc12|NC(=O)Cc1c[nH]c2ccccc12>0.1076>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case61 8 CNCCc1c[nH]c2ccccc12>0.1103>CNC(=O)Cc1c[nH]c2ccccc12|CNC(=O)Cc1c[nH]c2ccccc12>0.0967>c1ccc2[nH]ccc2c1|c1ccc2[nH]ccc2c1>0.1088>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case61 9 CNCCc1c[nH]c2ccccc12>0.1139>CN(C)CCc1c[nH]c2ccccc12|CN(C)CCc1c[nH]c2ccccc12>0.1004>C[N+](C)(C)CCc1c[nH]c2ccccc12|C[N+](C)(C)CCc1c[nH]c2ccccc12>0.0974>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case62 None
internal case63 0 Cc1nccc2c1[nH]c1ccccc12>0.1017>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case63 1 Cc1nccc2c1[nH]c1ccccc12>0.1067>NCCc1c[nH]c2ccccc12|NCCc1c[nH]c2ccccc12>0.1072>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case63 2 Cc1nccc2c1[nH]c1ccccc12>0.0992>CC(=O)N/C=C/c1c[nH]c2ccccc12|CC(=O)N/C=C/c1c[nH]c2ccccc12>0.1101>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case63 3 Cc1nccc2c1[nH]c1ccccc12>0.0987>CC(=O)N/C=C\c1c[nH]c2ccccc12|CC(=O)N/C=C\c1c[nH]c2ccccc12>0.1081>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case63 4 Cc1nccc2c1[nH]c1ccccc12>0.0931>c1ccc2c(c1)[nH]c1ccccc12|c1ccc2c(c1)[nH]c1ccccc12>0.1037>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case63 5 Cc1nccc2c1[nH]c1ccccc12>0.0992>CC(=O)N/C=C/c1c[nH]c2ccccc12|CC(=O)N/C=C/c1c[nH]c2ccccc12>0.1077>N/C=C/c1c[nH]c2ccccc12|N/C=C/c1c[nH]c2ccccc12>0.1146>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case63 6 Cc1nccc2c1[nH]c1ccccc12>0.1007>Cc1nc(C(=O)O)cc2c1[nH]c1ccccc12|Cc1nc(C(=O)O)cc2c1[nH]c1ccccc12>0.1084>CC(=O)c1[nH]c2ccccc2c1CC(N)C(=O)O|CC(=O)c1[nH]c2ccccc2c1CC(N)C(=O)O>0.1112>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case63 7 Cc1nccc2c1[nH]c1ccccc12>0.0987>CC(=O)N/C=C\c1c[nH]c2ccccc12|CC(=O)N/C=C\c1c[nH]c2ccccc12>0.1076>N/C=C\c1c[nH]c2ccccc12|N/C=C\c1c[nH]c2ccccc12>0.1140>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case63 8 Cc1nccc2c1[nH]c1ccccc12>0.1067>NCCc1c[nH]c2ccccc12|NCCc1c[nH]c2ccccc12>0.0939>N=C(N)NCCc1c[nH]c2ccccc12|N=C(N)NCCc1c[nH]c2ccccc12>0.1198>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case63 9 Cc1nccc2c1[nH]c1ccccc12>0.1007>Cc1nc(C(=O)O)cc2c1[nH]c1ccccc12|Cc1nc(C(=O)O)cc2c1[nH]c1ccccc12>0.1084>CC(=O)c1[nH]c2ccccc2c1CC(N)C(=O)O|CC(=O)c1[nH]c2ccccc2c1CC(N)C(=O)O>0.1045>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case64 0 C[C@H]1NCCc2c1[nH]c1ccccc21>0.1085>NCCc1c[nH]c2ccccc12|NCCc1c[nH]c2ccccc12>0.1072>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case64 1 C[C@H]1NCCc2c1[nH]c1ccccc21>0.0915>Cc1nccc2c1[nH]c1ccccc12|Cc1nccc2c1[nH]c1ccccc12>0.1017>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case64 2 C[C@H]1NCCc2c1[nH]c1ccccc21>0.1026>C[C@H]1NCCc2c1[nH]c1ccc(O)cc21|C[C@H]1NCCc2c1[nH]c1ccc(O)cc21>0.0786>O=C(O)[C@@H]1CCCN1
internal case64 3 C[C@H]1NCCc2c1[nH]c1ccccc21>0.1085>NCCc1c[nH]c2ccccc12|NCCc1c[nH]c2ccccc12>0.0939>N=C(N)NCCc1c[nH]c2ccccc12|N=C(N)NCCc1c[nH]c2ccccc12>0.1198>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case64 4 C[C@H]1NCCc2c1[nH]c1ccccc21>0.0983>CC(=O)N1CCc2c1[nH]c1ccccc21|CC(=O)N1CCc2c1[nH]c1ccccc21>0.1145>c1ccc2c3c([nH]c2c1)NCC3|c1ccc2c3c([nH]c2c1)NCC3>0.1041>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case64 5 C[C@H]1NCCc2c1[nH]c1ccccc21>0.1025>CC1=NCCc2c1[nH]c1ccccc21|CC1=NCCc2c1[nH]c1ccccc21>0.1002>Cc1nccc2c1[nH]c1ccccc12|Cc1nccc2c1[nH]c1ccccc12>0.1017>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case64 6 C[C@H]1NCCc2c1[nH]c1ccccc21>0.1006>C[C@@H]1NCCc2c1[nH]c1ccccc21|C[C@@H]1NCCc2c1[nH]c1ccccc21>0.0925>Cc1nccc2c1[nH]c1ccccc12|Cc1nccc2c1[nH]c1ccccc12>0.1017>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case64 7 C[C@H]1NCCc2c1[nH]c1ccccc21>0.0983>CC(=O)N1CCc2c1[nH]c1ccccc21|CC(=O)N1CCc2c1[nH]c1ccccc21>0.1145>c1ccc2c3c([nH]c2c1)NCC3|c1ccc2c3c([nH]c2c1)NCC3>0.0805>O=C(O)[C@@H]1CCCN1
internal case65 0 O=C1c2ccccc2-n2c(nc3ccccc3c2=O)[C@@H]2C[C@]3(O)c4ccccc4N[C@@H]3N12>0.2646>O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21|O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21>0.1174>Nc1ccccc1C(=O)O.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case65 1 O=C1c2ccccc2-n2c(nc3ccccc3c2=O)[C@@H]2C[C@]3(O)c4ccccc4N[C@@H]3N12>0.2646>O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21|O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21>0.1133>Nc1ccccc1C(=O)O.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case65 2 O=C1c2ccccc2-n2c(nc3ccccc3c2=O)[C@@H]2C[C@]3(O)c4ccccc4N[C@@H]3N12>0.2646>O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21|O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21>0.1009>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case65 3 O=C1c2ccccc2-n2c(nc3ccccc3c2=O)[C@@H]2C[C@]3(O)c4ccccc4N[C@@H]3N12>0.2646>O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21|O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21>0.1133>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O.O=c1[nH]c2ccccc2c(=O)o1|O=c1[nH]c2ccccc2c(=O)o1>0.1348>Nc1ccccc1C(=O)O
internal case65 4 O=C1c2ccccc2-n2c(nc3ccccc3c2=O)[C@@H]2C[C@]3(O)c4ccccc4N[C@@H]3N12>0.2646>O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21|O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21>0.1132>Nc1ccccc1C(=O)O.O=C1N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccccc21|O=C1N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccccc21>0.1172>Nc1ccccc1C(=O)O.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case65 5 O=C1c2ccccc2-n2c(nc3ccccc3c2=O)[C@@H]2C[C@]3(O)c4ccccc4N[C@@H]3N12>0.2646>O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21|O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21>0.1099>O=C1N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccccc21|O=C1N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccccc21>0.1172>Nc1ccccc1C(=O)O.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case65 6 O=C1c2ccccc2-n2c(nc3ccccc3c2=O)[C@@H]2C[C@]3(O)c4ccccc4N[C@@H]3N12>0.2646>O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21|O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21>0.1132>Nc1ccccc1C(=O)O.O=C1N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccccc21|O=C1N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccccc21>0.1069>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case65 7 O=C1c2ccccc2-n2c(nc3ccccc3c2=O)[C@@H]2C[C@]3(O)c4ccccc4N[C@@H]3N12>0.2646>O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21|O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21>0.1113>Nc1ccccc1C(=O)O.N[C@H](Cc1c[nH]c2ccccc12)C(=O)O|N[C@H](Cc1c[nH]c2ccccc12)C(=O)O>0.1070>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case65 8 O=C1c2ccccc2-n2c(nc3ccccc3c2=O)[C@@H]2C[C@]3(O)c4ccccc4N[C@@H]3N12>0.2646>O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21|O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21>0.1099>O=C1N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccccc21|O=C1N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccccc21>0.1069>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case65 9 O=C1c2ccccc2-n2c(nc3ccccc3c2=O)[C@@H]2C[C@]3(O)c4ccccc4N[C@@H]3N12>0.2646>O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21|O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21>0.1113>Nc1ccccc1C(=O)O.N[C@H](Cc1c[nH]c2ccccc12)C(=O)O|N[C@H](Cc1c[nH]c2ccccc12)C(=O)O>0.0975>NC(=O)C[C@H](N)C(=O)O
internal case66 0 O=C1c2ccccc2-n2c(nc3ccccc3c2=O)[C@@H]2C[C@]3(O)c4ccccc4NC3N12>0.1349>O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21|O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21>0.1174>Nc1ccccc1C(=O)O.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case66 1 O=C1c2ccccc2-n2c(nc3ccccc3c2=O)[C@@H]2C[C@]3(O)c4ccccc4NC3N12>0.1349>O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21|O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21>0.1133>Nc1ccccc1C(=O)O.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case66 2 O=C1c2ccccc2-n2c(nc3ccccc3c2=O)[C@@H]2C[C@]3(O)c4ccccc4NC3N12>0.1188>O=C1N[C@@H]2c3nc4ccccc4c(=O)n3-c3ccccc3C(=O)N2[C@H]1Cc1c[nH]c2ccccc12|O=C1N[C@@H]2c3nc4ccccc4c(=O)n3-c3ccccc3C(=O)N2[C@H]1Cc1c[nH]c2ccccc12>0.1268>Nc1ccccc1C(=O)O.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case66 3 O=C1c2ccccc2-n2c(nc3ccccc3c2=O)[C@@H]2C[C@]3(O)c4ccccc4NC3N12>0.1188>O=C1N[C@@H]2c3nc4ccccc4c(=O)n3-c3ccccc3C(=O)N2[C@H]1Cc1c[nH]c2ccccc12|O=C1N[C@@H]2c3nc4ccccc4c(=O)n3-c3ccccc3C(=O)N2[C@H]1Cc1c[nH]c2ccccc12>0.1266>Nc1ccccc1C(=O)O.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case66 4 O=C1c2ccccc2-n2c(nc3ccccc3c2=O)[C@@H]2C[C@]3(O)c4ccccc4NC3N12>0.1188>O=C1N[C@@H]2c3nc4ccccc4c(=O)n3-c3ccccc3C(=O)N2[C@H]1Cc1c[nH]c2ccccc12|O=C1N[C@@H]2c3nc4ccccc4c(=O)n3-c3ccccc3C(=O)N2[C@H]1Cc1c[nH]c2ccccc12>0.1263>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case66 5 O=C1c2ccccc2-n2c(nc3ccccc3c2=O)[C@@H]2C[C@]3(O)c4ccccc4NC3N12>0.1188>O=C1N[C@@H]2c3nc4ccccc4c(=O)n3-c3ccccc3C(=O)N2[C@H]1Cc1c[nH]c2ccccc12|O=C1N[C@@H]2c3nc4ccccc4c(=O)n3-c3ccccc3C(=O)N2[C@H]1Cc1c[nH]c2ccccc12>0.1175>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case66 6 O=C1c2ccccc2-n2c(nc3ccccc3c2=O)[C@@H]2C[C@]3(O)c4ccccc4NC3N12>0.1349>O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21|O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21>0.1009>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case66 7 O=C1c2ccccc2-n2c(nc3ccccc3c2=O)[C@@H]2C[C@]3(O)c4ccccc4NC3N12>0.1349>O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21|O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21>0.1133>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O.O=c1[nH]c2ccccc2c(=O)o1|O=c1[nH]c2ccccc2c(=O)o1>0.1348>Nc1ccccc1C(=O)O
internal case66 8 O=C1c2ccccc2-n2c(nc3ccccc3c2=O)[C@@H]2C[C@]3(O)c4ccccc4NC3N12>0.1349>O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21|O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21>0.1132>Nc1ccccc1C(=O)O.O=C1N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccccc21|O=C1N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccccc21>0.1172>Nc1ccccc1C(=O)O.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case66 9 O=C1c2ccccc2-n2c(nc3ccccc3c2=O)[C@@H]2C[C@]3(O)c4ccccc4NC3N12>0.1349>O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21|O=C1N[C@@H](Cc2c[nH]c3ccccc23)c2nc3ccccc3c(=O)n2-c2ccccc21>0.1099>O=C1N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccccc21|O=C1N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccccc21>0.1172>Nc1ccccc1C(=O)O.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case67 0 N=C(C(=O)O)C(c1c[nH]c2c(Cl)cccc12)C(C(=N)C(=O)O)c1c[nH]c2c(Cl)cccc12>0.1001>N[C@@H](Cc1c[nH]c2c(Cl)cccc12)C(=O)O|N[C@@H](Cc1c[nH]c2c(Cl)cccc12)C(=O)O>0.1218>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case67 1 N=C(C(=O)O)C(c1c[nH]c2c(Cl)cccc12)C(C(=N)C(=O)O)c1c[nH]c2c(Cl)cccc12>0.1022>N=C(Cc1c[nH]c2ccccc12)C(=O)O|N=C(Cc1c[nH]c2ccccc12)C(=O)O>0.1130>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case67 2 N=C(C(=O)O)C(c1c[nH]c2c(Cl)cccc12)C(C(=N)C(=O)O)c1c[nH]c2c(Cl)cccc12>0.0974>NC(Cc1c[nH]c2c(Cl)cccc12)C(=O)O|NC(Cc1c[nH]c2c(Cl)cccc12)C(=O)O>0.1119>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case67 3 N=C(C(=O)O)C(c1c[nH]c2c(Cl)cccc12)C(C(=N)C(=O)O)c1c[nH]c2c(Cl)cccc12>0.1013>N=C(C(=O)O)C(c1c[nH]c2ccccc12)C(C(=N)C(=O)O)c1c[nH]c2c(Cl)cccc12|N=C(C(=O)O)C(c1c[nH]c2ccccc12)C(C(=N)C(=O)O)c1c[nH]c2c(Cl)cccc12>0.1019>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case67 4 N=C(C(=O)O)C(c1c[nH]c2c(Cl)cccc12)C(C(=N)C(=O)O)c1c[nH]c2c(Cl)cccc12>0.1022>N=C(Cc1c[nH]c2ccccc12)C(=O)O|N=C(Cc1c[nH]c2ccccc12)C(=O)O>0.0988>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case67 5 N=C(C(=O)O)C(c1c[nH]c2c(Cl)cccc12)C(C(=N)C(=O)O)c1c[nH]c2c(Cl)cccc12>0.0974>NC(Cc1c[nH]c2c(Cl)cccc12)C(=O)O|NC(Cc1c[nH]c2c(Cl)cccc12)C(=O)O>0.0904>CC(C)C[C@H](N)C(=O)O
internal case67 6 N=C(C(=O)O)C(c1c[nH]c2c(Cl)cccc12)C(C(=N)C(=O)O)c1c[nH]c2c(Cl)cccc12>0.0974>NC(Cc1c[nH]c2c(Cl)cccc12)C(=O)O|NC(Cc1c[nH]c2c(Cl)cccc12)C(=O)O>0.0869>CC(C)[C@H](N)C(=O)O
internal case67 7 N=C(C(=O)O)C(c1c[nH]c2c(Cl)cccc12)C(C(=N)C(=O)O)c1c[nH]c2c(Cl)cccc12>0.1013>N=C(C(=O)O)C(c1c[nH]c2ccccc12)C(C(=N)C(=O)O)c1c[nH]c2c(Cl)cccc12|N=C(C(=O)O)C(c1c[nH]c2ccccc12)C(C(=N)C(=O)O)c1c[nH]c2c(Cl)cccc12>0.1124>N=C(Cc1c[nH]c2ccccc12)C(=O)O|N=C(Cc1c[nH]c2ccccc12)C(=O)O>0.1130>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case67 8 N=C(C(=O)O)C(c1c[nH]c2c(Cl)cccc12)C(C(=N)C(=O)O)c1c[nH]c2c(Cl)cccc12>0.1022>N=C(Cc1c[nH]c2ccccc12)C(=O)O|N=C(Cc1c[nH]c2ccccc12)C(=O)O>0.1050>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O.O=C(O)C(=O)Cc1c[nH]c2ccccc12|O=C(O)C(=O)Cc1c[nH]c2ccccc12>0.1106>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case67 9 N=C(C(=O)O)C(c1c[nH]c2c(Cl)cccc12)C(C(=N)C(=O)O)c1c[nH]c2c(Cl)cccc12>0.1022>N=C(Cc1c[nH]c2ccccc12)C(=O)O|N=C(Cc1c[nH]c2ccccc12)C(=O)O>0.1048>O=C(O)C(=O)Cc1c[nH]c2ccccc12|O=C(O)C(=O)Cc1c[nH]c2ccccc12>0.1106>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case68 0 N=C(Cc1c[nH]c2c(Cl)cccc12)C(=O)O>0.1393>N[C@@H](Cc1c[nH]c2c(Cl)cccc12)C(=O)O|N[C@@H](Cc1c[nH]c2c(Cl)cccc12)C(=O)O>0.1218>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case68 1 N=C(Cc1c[nH]c2c(Cl)cccc12)C(=O)O>0.1195>N[C@H](Cc1c[nH]c2c(Cl)cccc12)C(=O)O|N[C@H](Cc1c[nH]c2c(Cl)cccc12)C(=O)O>0.1376>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case68 2 N=C(Cc1c[nH]c2c(Cl)cccc12)C(=O)O>0.1184>NC(Cc1c[nH]c2c(Cl)cccc12)C(=O)O|NC(Cc1c[nH]c2c(Cl)cccc12)C(=O)O>0.1119>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case68 3 N=C(Cc1c[nH]c2c(Cl)cccc12)C(=O)O>0.1184>NC(Cc1c[nH]c2c(Cl)cccc12)C(=O)O|NC(Cc1c[nH]c2c(Cl)cccc12)C(=O)O>0.0904>CC(C)C[C@H](N)C(=O)O
internal case68 4 N=C(Cc1c[nH]c2c(Cl)cccc12)C(=O)O>0.1184>NC(Cc1c[nH]c2c(Cl)cccc12)C(=O)O|NC(Cc1c[nH]c2c(Cl)cccc12)C(=O)O>0.0869>CC(C)[C@H](N)C(=O)O
internal case68 5 N=C(Cc1c[nH]c2c(Cl)cccc12)C(=O)O>0.1195>N[C@H](Cc1c[nH]c2c(Cl)cccc12)C(=O)O|N[C@H](Cc1c[nH]c2c(Cl)cccc12)C(=O)O>0.1150>NC(Cc1c[nH]c2ccccc12)C(=O)O|NC(Cc1c[nH]c2ccccc12)C(=O)O>0.1083>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case68 6 N=C(Cc1c[nH]c2c(Cl)cccc12)C(=O)O>0.1250>O=C(O)C(=O)Cc1c[nH]c2c(Cl)cccc12|O=C(O)C(=O)Cc1c[nH]c2c(Cl)cccc12>0.1004>O=C(O)C(=O)Cc1c[nH]c2ccccc12|O=C(O)C(=O)Cc1c[nH]c2ccccc12>0.1106>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case68 7 N=C(Cc1c[nH]c2c(Cl)cccc12)C(=O)O>0.1184>NC(Cc1c[nH]c2c(Cl)cccc12)C(=O)O|NC(Cc1c[nH]c2c(Cl)cccc12)C(=O)O>0.1072>NC(Cc1c[nH]c2ccccc12)C(=O)O|NC(Cc1c[nH]c2ccccc12)C(=O)O>0.1083>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case68 8 N=C(Cc1c[nH]c2c(Cl)cccc12)C(=O)O>0.1195>N[C@H](Cc1c[nH]c2c(Cl)cccc12)C(=O)O|N[C@H](Cc1c[nH]c2c(Cl)cccc12)C(=O)O>0.1150>NC(Cc1c[nH]c2ccccc12)C(=O)O|NC(Cc1c[nH]c2ccccc12)C(=O)O>0.0959>NC(=O)CC[C@H](N)C(=O)O
internal case68 9 N=C(Cc1c[nH]c2c(Cl)cccc12)C(=O)O>0.1187>NCCc1c[nH]c2c(Cl)cccc12|NCCc1c[nH]c2c(Cl)cccc12>0.0971>NCCc1c[nH]c2ccccc12|NCCc1c[nH]c2ccccc12>0.1072>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case69 0 N[C@@H](Cc1c[nH]c2c(Cl)c(Cl)ccc12)C(=O)O>0.1067>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
