internal case1 None
internal case2 None
internal case3 None
internal case4 None
internal case5 None
internal case6 None
internal case118 4 N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)cc1)C(=O)O>3.6668>O=C(O)C(=O)Cc1ccc(Oc2cc(I)c(O)c(I)c2)cc1|O=C(O)C(=O)Cc1ccc(Oc2cc(I)c(O)c(I)c2)cc1>2.0091>O=C(O)C(=O)Cc1ccc(Oc2ccc(O)c(I)c2)cc1|O=C(O)C(=O)Cc1ccc(Oc2ccc(O)c(I)c2)cc1>2.3450>O=C(O)C(=O)/C=C/c1ccc(Oc2ccc(O)c(I)c2)cc1|O=C(O)C(=O)/C=C/c1ccc(Oc2ccc(O)c(I)c2)cc1>1.9902>CC(=O)C(=O)O
internal case118 5 N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)cc1)C(=O)O>3.7104>N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O|N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>4.4985>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>1.9310>CC(=O)C(=O)O
internal case118 6 N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)cc1)C(=O)O>3.7104>N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O|N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>3.5935>O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1|O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1>1.5194>O=C(O)C(=O)/C=C/c1ccc(O)c(I)c1|O=C(O)C(=O)/C=C/c1ccc(O)c(I)c1>1.8300>CC(=O)C(=O)O
internal case118 7 N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)cc1)C(=O)O>3.6668>O=C(O)C(=O)Cc1ccc(Oc2cc(I)c(O)c(I)c2)cc1|O=C(O)C(=O)Cc1ccc(Oc2cc(I)c(O)c(I)c2)cc1>2.3179>O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)cc1|O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)cc1>2.8853>O=C(O)C(=O)/C=C/c1ccc(Oc2ccc(O)c(I)c2)cc1|O=C(O)C(=O)/C=C/c1ccc(Oc2ccc(O)c(I)c2)cc1>1.9902>CC(=O)C(=O)O
internal case118 8 N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)cc1)C(=O)O>3.7104>N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O|N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>4.4985>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>3.0015>N[C@@H](CC(=O)O)C(=O)O
internal case118 9 N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)cc1)C(=O)O>3.6428>N[C@@H](Cc1ccc(Oc2cc(I)c(OS(=O)(=O)O)c(I)c2)cc1)C(=O)O|N[C@@H](Cc1ccc(Oc2cc(I)c(OS(=O)(=O)O)c(I)c2)cc1)C(=O)O>3.0190>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>2.1008>O=C(O)C(O)C(=O)O|O=C(O)C(O)C(=O)O>2.6894>CC(=O)C(=O)O
internal case119 0 N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>3.5935>O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1|O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1>2.6587>CC(=O)C(=O)O
internal case119 1 N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>4.4985>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>1.9310>CC(=O)C(=O)O
internal case119 2 N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>3.5935>O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1|O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1>1.5194>O=C(O)C(=O)/C=C/c1ccc(O)c(I)c1|O=C(O)C(=O)/C=C/c1ccc(O)c(I)c1>1.8300>CC(=O)C(=O)O
internal case119 3 N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>4.4985>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>3.0015>N[C@@H](CC(=O)O)C(=O)O
internal case119 4 N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>3.5935>O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1|O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1>1.5194>O=C(O)C(=O)/C=C/c1ccc(O)c(I)c1|O=C(O)C(=O)/C=C/c1ccc(O)c(I)c1>1.6315>O=C(O)C(=O)C[C@H](O)c1ccc(O)c(I)c1|O=C(O)C(=O)C[C@H](O)c1ccc(O)c(I)c1>1.0460>CC(=O)C(=O)O
internal case119 5 N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>3.5935>O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1|O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1>2.0051>O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(I)c2)c(I)c1|O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(I)c2)c(I)c1>2.6924>CC(=O)C(=O)O
internal case119 6 N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>3.5935>O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1|O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1>1.5194>O=C(O)C(=O)/C=C/c1ccc(O)c(I)c1|O=C(O)C(=O)/C=C/c1ccc(O)c(I)c1>2.0629>O=C(O)C(=O)C[C@@H](O)c1ccc(O)c(I)c1|O=C(O)C(=O)C[C@@H](O)c1ccc(O)c(I)c1>1.1933>CC(=O)C(=O)O
internal case119 7 N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>3.5935>O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1|O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1>2.7780>O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)cc1|O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)cc1>2.3828>CC(=O)C(=O)O
internal case119 8 N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>3.5146>O=C(O)C(=O)Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1|O=C(O)C(=O)Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1>2.5838>O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1|O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1>2.6587>CC(=O)C(=O)O
internal case119 9 N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>3.5935>O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1|O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1>2.3597>O=C(O)C(=O)/C=C/c1ccc(Oc2ccc(O)c(I)c2)c(I)c1|O=C(O)C(=O)/C=C/c1ccc(Oc2ccc(O)c(I)c2)c(I)c1>2.8305>CC(=O)C(=O)O
internal case120 0 N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>3.9990>O=C(O)/C=C/c1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1|O=C(O)/C=C/c1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1>0.7979>O=C(O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1|O=C(O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1>0.8239>O=C(O)/C=C/c1ccc(O)c(I)c1|O=C(O)/C=C/c1ccc(O)c(I)c1>2.8253>O=C(O)/C=C/c1ccc(O)cc1
internal case120 1 N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>2.8622>N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O|N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>3.5935>O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1|O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1>2.6587>CC(=O)C(=O)O
internal case120 2 N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>2.8622>N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O|N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>4.4985>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>1.9310>CC(=O)C(=O)O
internal case120 3 N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>3.9990>O=C(O)/C=C/c1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1|O=C(O)/C=C/c1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1>0.7979>O=C(O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1|O=C(O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1>0.8239>O=C(O)/C=C/c1ccc(O)c(I)c1|O=C(O)/C=C/c1ccc(O)c(I)c1>1.5512>O=C(O)/C=C/c1ccc(O)cc1.[I-]|[I-]>2.2707>O=C(O)CC(=O)C(=O)O
internal case120 4 N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>3.9990>O=C(O)/C=C/c1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1|O=C(O)/C=C/c1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1>0.7979>O=C(O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1|O=C(O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1>0.8239>O=C(O)/C=C/c1ccc(O)c(I)c1|O=C(O)/C=C/c1ccc(O)c(I)c1>1.5512>O=C(O)/C=C/c1ccc(O)cc1.[I-]|[I-]>0.6167>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>1.9310>CC(=O)C(=O)O
internal case120 5 N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>4.1476>N[C@@H](Cc1cc(I)c(Oc2cc(I)c(OS(=O)(=O)O)c(I)c2)c(I)c1)C(=O)O|N[C@@H](Cc1cc(I)c(Oc2cc(I)c(OS(=O)(=O)O)c(I)c2)c(I)c1)C(=O)O>3.6460>O=C(O)C(=O)C(=O)O|O=C(O)C(=O)C(=O)O>1.9310>CC(=O)C(=O)O
internal case120 6 N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>3.9990>O=C(O)/C=C/c1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1|O=C(O)/C=C/c1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1>2.9118>O=C(O)/C=C/c1ccc(O)c(I)c1|O=C(O)/C=C/c1ccc(O)c(I)c1>2.8253>O=C(O)/C=C/c1ccc(O)cc1
internal case120 7 N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>2.8622>N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O|N[C@@H](Cc1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>3.5935>O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1|O=C(O)C(=O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1>1.5194>O=C(O)C(=O)/C=C/c1ccc(O)c(I)c1|O=C(O)C(=O)/C=C/c1ccc(O)c(I)c1>1.8300>CC(=O)C(=O)O
internal case120 8 N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>3.9990>O=C(O)/C=C/c1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1|O=C(O)/C=C/c1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1>0.7979>O=C(O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1|O=C(O)/C=C/c1ccc(Oc2cc(I)c(O)c(I)c2)c(I)c1>0.8239>O=C(O)/C=C/c1ccc(O)c(I)c1|O=C(O)/C=C/c1ccc(O)c(I)c1>1.3523>N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O|N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O>3.1812>N[C@@H](Cc1ccc(O)cc1)C(=O)O
internal case120 9 N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O>3.9990>O=C(O)/C=C/c1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1|O=C(O)/C=C/c1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1>2.5406>O=C(O)/C=C/c1cc(I)c(O)c(I)c1|O=C(O)/C=C/c1cc(I)c(O)c(I)c1>0.9566>O=C(O)/C=C/c1ccc(O)c(I)c1|O=C(O)/C=C/c1ccc(O)c(I)c1>2.8253>O=C(O)/C=C/c1ccc(O)cc1
internal case121 0 CC(C)CNO>0.2045>CC(C)C=O|CC(C)C=O>0.6369>CC(C)C(=O)C(=O)O|CC(C)C(=O)C(=O)O>1.0379>CC(C)[C@H](N)C(=O)O
internal case121 1 CC(C)CNO>0.2045>CC(C)C=O|CC(C)C=O>1.1406>CC(C)C(=O)O|CC(C)C(=O)O>0.5601>CC(C)C(=O)C(=O)O|CC(C)C(=O)C(=O)O>1.0379>CC(C)[C@H](N)C(=O)O
internal case121 2 CC(C)CNO>2.0465>CC(C)CN=O|CC(C)CN=O>0.2102>CC(C)C=O|CC(C)C=O>0.6369>CC(C)C(=O)C(=O)O|CC(C)C(=O)C(=O)O>1.0379>CC(C)[C@H](N)C(=O)O
internal case121 3 CC(C)CNO>0.2045>CC(C)C=O|CC(C)C=O>1.1406>CC(C)C(=O)O|CC(C)C(=O)O>2.6113>CC(C)[C@H](N)C(=O)O
internal case121 4 CC(C)CNO>0.2045>CC(C)C=O|CC(C)C=O>4.1623>CC(C)[C@H](N)C(=O)O
internal case121 5 CC(C)CNO>0.2045>CC(C)C=O|CC(C)C=O>4.6570>CC(=O)C(=O)O
internal case121 6 CC(C)CNO>0.2045>CC(C)C=O|CC(C)C=O>0.6369>CC(C)C(=O)C(=O)O|CC(C)C(=O)C(=O)O>2.6951>CC(C)[C@@H](N)C(=O)O|CC(C)[C@@H](N)C(=O)O>1.4406>CC(=O)C(=O)O
internal case121 7 CC(C)CNO>0.2045>CC(C)C=O|CC(C)C=O>0.6369>CC(C)C(=O)C(=O)O|CC(C)C(=O)C(=O)O>4.1395>CC(=O)C(=O)O
internal case121 8 CC(C)CNO>2.0465>CC(C)CN=O|CC(C)CN=O>0.2102>CC(C)C=O|CC(C)C=O>1.1406>CC(C)C(=O)O|CC(C)C(=O)O>0.5601>CC(C)C(=O)C(=O)O|CC(C)C(=O)C(=O)O>1.0379>CC(C)[C@H](N)C(=O)O
internal case121 9 CC(C)CNO>0.2045>CC(C)C=O|CC(C)C=O>0.6369>CC(C)C(=O)C(=O)O|CC(C)C(=O)C(=O)O>1.5837>CC(C)C(=O)O|CC(C)C(=O)O>2.6113>CC(C)[C@H](N)C(=O)O
internal case122 0 CC(C)=C[C@@H]1[C@@H](C=O)C1(C)C>0.0335>C=C(C)C(=O)c1ccc(OCC(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)c(Cl)c1Cl|C=C(C)C(=O)c1ccc(OCC(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)c(Cl)c1Cl>0.1750>C=C(C)C(=O)c1ccc(OCC(=O)SC[C@@H](N)C(=O)NCC(=O)O)c(C)c1C|C=C(C)C(=O)c1ccc(OCC(=O)SC[C@@H](N)C(=O)NCC(=O)O)c(C)c1C>0.4681>N[C@@H](CS)C(=O)NCC(=O)O.C=C(C)C(=O)c1ccc(OCC(=O)O)c(C)c1C|N[C@@H](CS)C(=O)NCC(=O)O>2.4819>CC(=O)C(=O)O
internal case122 1 CC(C)=C[C@@H]1[C@@H](C=O)C1(C)C>0.0335>C=C(C)C(=O)c1ccc(OCC(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)c(Cl)c1Cl|C=C(C)C(=O)c1ccc(OCC(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)c(Cl)c1Cl>0.1750>C=C(C)C(=O)c1ccc(OCC(=O)SC[C@@H](N)C(=O)NCC(=O)O)c(C)c1C|C=C(C)C(=O)c1ccc(OCC(=O)SC[C@@H](N)C(=O)NCC(=O)O)c(C)c1C>0.4681>N[C@@H](CS)C(=O)NCC(=O)O.C=C(C)C(=O)c1ccc(OCC(=O)O)c(C)c1C|N[C@@H](CS)C(=O)NCC(=O)O>2.5673>N[C@@H](CS)C(=O)O
internal case122 2 CC(C)=C[C@@H]1[C@@H](C=O)C1(C)C>0.0335>C=C(C)C(=O)c1ccc(OCC(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)c(Cl)c1Cl|C=C(C)C(=O)c1ccc(OCC(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)c(Cl)c1Cl>0.1750>C=C(C)C(=O)c1ccc(OCC(=O)SC[C@@H](N)C(=O)NCC(=O)O)c(C)c1C|C=C(C)C(=O)c1ccc(OCC(=O)SC[C@@H](N)C(=O)NCC(=O)O)c(C)c1C>0.4681>N[C@@H](CS)C(=O)NCC(=O)O.C=C(C)C(=O)c1ccc(OCC(=O)O)c(C)c1C|N[C@@H](CS)C(=O)NCC(=O)O>0.7509>O=C(O)CNC(=O)C(=O)O|C=C(C)C(=O)c1ccc(OCC(=O)O)c(C)c1C>1.3357>C=C(C)C(=O)c1ccc(O)c(C)c1C.O=C(O)CBr|O=C(O)CNC(=O)C(=O)O>2.5795>CC(=O)C(=O)O
internal case122 3 CC(C)=C[C@@H]1[C@@H](C=O)C1(C)C>0.0335>C=C(C)C(=O)c1ccc(OCC(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)c(Cl)c1Cl|C=C(C)C(=O)c1ccc(OCC(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)c(Cl)c1Cl>0.1750>C=C(C)C(=O)c1ccc(OCC(=O)SC[C@@H](N)C(=O)NCC(=O)O)c(C)c1C|C=C(C)C(=O)c1ccc(OCC(=O)SC[C@@H](N)C(=O)NCC(=O)O)c(C)c1C>0.4681>N[C@@H](CS)C(=O)NCC(=O)O.C=C(C)C(=O)c1ccc(OCC(=O)O)c(C)c1C|N[C@@H](CS)C(=O)NCC(=O)O>0.7509>O=C(O)CNC(=O)C(=O)O|C=C(C)C(=O)c1ccc(OCC(=O)O)c(C)c1C>1.6998>O=C(O)CCl.C=C(C)C(=O)c1ccc(O)c(C)c1C|O=C(O)CCl>2.2746>O=C(O)CCC(=O)O
internal case122 4 CC(C)=C[C@@H]1[C@@H](C=O)C1(C)C>0.0335>C=C(C)C(=O)c1ccc(OCC(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)c(Cl)c1Cl|C=C(C)C(=O)c1ccc(OCC(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)c(Cl)c1Cl>0.1750>C=C(C)C(=O)c1ccc(OCC(=O)SC[C@@H](N)C(=O)NCC(=O)O)c(C)c1C|C=C(C)C(=O)c1ccc(OCC(=O)SC[C@@H](N)C(=O)NCC(=O)O)c(C)c1C>2.4902>NCC(=O)NCC(=O)O.C=C(C)C(=O)c1ccc(OCC(=O)O)c(C)c1C|NCC(=O)NCC(=O)O>2.8125>N[C@@H](Cc1c[nH]cn1)C(=O)O
internal case122 5 CC(C)=C[C@@H]1[C@@H](C=O)C1(C)C>0.0335>C=C(C)C(=O)c1ccc(OCC(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)c(Cl)c1Cl|C=C(C)C(=O)c1ccc(OCC(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)c(Cl)c1Cl>0.1750>C=C(C)C(=O)c1ccc(OCC(=O)SC[C@@H](N)C(=O)NCC(=O)O)c(C)c1C|C=C(C)C(=O)c1ccc(OCC(=O)SC[C@@H](N)C(=O)NCC(=O)O)c(C)c1C>0.4681>N[C@@H](CS)C(=O)NCC(=O)O.C=C(C)C(=O)c1ccc(OCC(=O)O)c(C)c1C|N[C@@H](CS)C(=O)NCC(=O)O>0.7509>O=C(O)CNC(=O)C(=O)O|C=C(C)C(=O)c1ccc(OCC(=O)O)c(C)c1C>1.6998>O=C(O)CCl.C=C(C)C(=O)c1ccc(O)c(C)c1C|O=C(O)CCl>2.4258>CC(=O)C(=O)O
internal case122 6 CC(C)=C[C@@H]1[C@@H](C=O)C1(C)C>0.0335>C=C(C)C(=O)c1ccc(OCC(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)c(Cl)c1Cl|C=C(C)C(=O)c1ccc(OCC(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)c(Cl)c1Cl>0.1750>C=C(C)C(=O)c1ccc(OCC(=O)SC[C@@H](N)C(=O)NCC(=O)O)c(C)c1C|C=C(C)C(=O)c1ccc(OCC(=O)SC[C@@H](N)C(=O)NCC(=O)O)c(C)c1C>0.4681>N[C@@H](CS)C(=O)NCC(=O)O.C=C(C)C(=O)c1ccc(OCC(=O)O)c(C)c1C|N[C@@H](CS)C(=O)NCC(=O)O>0.7509>O=C(O)CNC(=O)C(=O)O|C=C(C)C(=O)c1ccc(OCC(=O)O)c(C)c1C>1.3357>C=C(C)C(=O)c1ccc(O)c(C)c1C.O=C(O)CBr|O=C(O)CNC(=O)C(=O)O>2.9698>O=C(O)[C@@H]1CCCN1
internal case122 7 CC(C)=C[C@@H]1[C@@H](C=O)C1(C)C>0.0335>C=C(C)C(=O)c1ccc(OCC(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)c(Cl)c1Cl|C=C(C)C(=O)c1ccc(OCC(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)c(Cl)c1Cl>0.1750>C=C(C)C(=O)c1ccc(OCC(=O)SC[C@@H](N)C(=O)NCC(=O)O)c(C)c1C|C=C(C)C(=O)c1ccc(OCC(=O)SC[C@@H](N)C(=O)NCC(=O)O)c(C)c1C>0.4681>N[C@@H](CS)C(=O)NCC(=O)O.C=C(C)C(=O)c1ccc(OCC(=O)O)c(C)c1C|N[C@@H](CS)C(=O)NCC(=O)O>0.7509>O=C(O)CNC(=O)C(=O)O|C=C(C)C(=O)c1ccc(OCC(=O)O)c(C)c1C>1.3357>C=C(C)C(=O)c1ccc(O)c(C)c1C.O=C(O)CBr|O=C(O)CNC(=O)C(=O)O>3.0042>O=CC(=O)O
internal case122 8 CC(C)=C[C@@H]1[C@@H](C=O)C1(C)C>0.0335>C=C(C)C(=O)c1ccc(OCC(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)c(Cl)c1Cl|C=C(C)C(=O)c1ccc(OCC(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)c(Cl)c1Cl>0.1750>C=C(C)C(=O)c1ccc(OCC(=O)SC[C@@H](N)C(=O)NCC(=O)O)c(C)c1C|C=C(C)C(=O)c1ccc(OCC(=O)SC[C@@H](N)C(=O)NCC(=O)O)c(C)c1C>2.4902>NCC(=O)NCC(=O)O.C=C(C)C(=O)c1ccc(OCC(=O)O)c(C)c1C|NCC(=O)NCC(=O)O>3.0701>CC(C)C[C@H](N)C(=O)O
internal case122 9 CC(C)=C[C@@H]1[C@@H](C=O)C1(C)C>0.0335>C=C(C)C(=O)c1ccc(OCC(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)c(Cl)c1Cl|C=C(C)C(=O)c1ccc(OCC(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)c(Cl)c1Cl>0.1750>C=C(C)C(=O)c1ccc(OCC(=O)SC[C@@H](N)C(=O)NCC(=O)O)c(C)c1C|C=C(C)C(=O)c1ccc(OCC(=O)SC[C@@H](N)C(=O)NCC(=O)O)c(C)c1C>2.4902>NCC(=O)NCC(=O)O.C=C(C)C(=O)c1ccc(OCC(=O)O)c(C)c1C|NCC(=O)NCC(=O)O>3.4223>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case123 0 CC(C)=C[C@@H]1[C@@H](CO)C1(C)C>0.1330>C=C(C)C(=O)c1ccc(OCC(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)c(Cl)c1Cl|C=C(C)C(=O)c1ccc(OCC(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)c(Cl)c1Cl>0.1750>C=C(C)C(=O)c1ccc(OCC(=O)SC[C@@H](N)C(=O)NCC(=O)O)c(C)c1C|C=C(C)C(=O)c1ccc(OCC(=O)SC[C@@H](N)C(=O)NCC(=O)O)c(C)c1C>0.4681>N[C@@H](CS)C(=O)NCC(=O)O.C=C(C)C(=O)c1ccc(OCC(=O)O)c(C)c1C|N[C@@H](CS)C(=O)NCC(=O)O>2.4819>CC(=O)C(=O)O
