internal case75 None
internal case176 3 CC1(C)[C@H]2CC[C@]1(C)[C@H](O)C2>0.1002>CC(C)=CCC[C@H](C)CC=O|CC(C)=CCC[C@H](C)CC=O>0.0980>CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case176 4 CC1(C)[C@H]2CC[C@]1(C)[C@H](O)C2>0.1003>CC(C)=CCC[C@@H](C)CC=O|CC(C)=CCC[C@@H](C)CC=O>0.0978>CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case176 5 CC1(C)[C@H]2CC[C@]1(C)[C@H](O)C2>0.0997>CCCCCCCCCC=O|CCCCCCCCCC=O>0.0978>CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case176 6 CC1(C)[C@H]2CC[C@]1(C)[C@H](O)C2>0.1000>CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2|CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2>0.0953>CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case176 7 CC1(C)[C@H]2CC[C@]1(C)[C@H](O)C2>0.1003>CC(C)=CCC[C@@H](C)CC=O|CC(C)=CCC[C@@H](C)CC=O>0.1181>C=C(C)[C@H]1CC=C(C)[C@H](O)C1|C=C(C)[C@H]1CC=C(C)[C@H](O)C1>0.0998>CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case176 8 CC1(C)[C@H]2CC[C@]1(C)[C@H](O)C2>0.1002>CC(C)=CCC[C@H](C)CC=O|CC(C)=CCC[C@H](C)CC=O>0.1140>C=C(C)[C@H]1CC=C(C)[C@H](O)C1|C=C(C)[C@H]1CC=C(C)[C@H](O)C1>0.0998>CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case176 9 CC1(C)[C@H]2CC[C@]1(C)[C@H](O)C2>0.1002>CC(C)=CCC[C@H](C)CC=O|CC(C)=CCC[C@H](C)CC=O>0.1084>C=C(C)[C@H]1CC=C(C)[C@@H](O)C1|C=C(C)[C@H]1CC=C(C)[C@@H](O)C1>0.1005>CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case177 0 CC12CCC(C1)C(C)(C)C2=O>0.1389>CC1(C)[C@@H](O)[C@]2(C)CC[C@@H]1C2|CC1(C)[C@@H](O)[C@]2(C)CC[C@@H]1C2>0.0972>CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case177 1 CC12CCC(C1)C(C)(C)C2=O>0.1035>CC1(C)[C@@H](O)[C@@]2(C)CC[C@@H]1C2|CC1(C)[C@@H](O)[C@@]2(C)CC[C@@H]1C2>0.1005>CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case177 2 CC12CCC(C1)C(C)(C)C2=O>0.0946>CC12CCC(C1)C(C)(C)C2O|CC12CCC(C1)C(C)(C)C2O>0.1002>CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case177 3 CC12CCC(C1)C(C)(C)C2=O>0.0939>CC12CCC(CC1)C(C)(C)C2O|CC12CCC(CC1)C(C)(C)C2O>0.1006>CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case177 4 CC12CCC(C1)C(C)(C)C2=O>0.0936>CC12C=CC(C1)C(C)(C)C2=O|CC12C=CC(C1)C(C)(C)C2=O>0.0939>CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case177 5 CC12CCC(C1)C(C)(C)C2=O>0.1389>CC1(C)[C@@H](O)[C@]2(C)CC[C@@H]1C2|CC1(C)[C@@H](O)[C@]2(C)CC[C@@H]1C2>0.0976>CC(C)=CCC/C(C)=C/C=O|CC(C)=CCC/C(C)=C/C=O>0.1011>CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case177 6 CC12CCC(C1)C(C)(C)C2=O>0.1389>CC1(C)[C@@H](O)[C@]2(C)CC[C@@H]1C2|CC1(C)[C@@H](O)[C@]2(C)CC[C@@H]1C2>0.0966>CC12CCC(CC1=O)C2(C)C|CC12CCC(CC1=O)C2(C)C>0.1006>CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case177 7 CC12CCC(C1)C(C)(C)C2=O>0.1389>CC1(C)[C@@H](O)[C@]2(C)CC[C@@H]1C2|CC1(C)[C@@H](O)[C@]2(C)CC[C@@H]1C2>0.0974>CC(C)C1CC=C(C=O)CC1|CC(C)C1CC=C(C=O)CC1>0.0994>CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case177 8 CC12CCC(C1)C(C)(C)C2=O>0.1389>CC1(C)[C@@H](O)[C@]2(C)CC[C@@H]1C2|CC1(C)[C@@H](O)[C@]2(C)CC[C@@H]1C2>0.0961>CC1(C)C(=O)[C@]2(C)CC[C@H]1C2|CC1(C)C(=O)[C@]2(C)CC[C@H]1C2>0.1004>CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case177 9 CC12CCC(C1)C(C)(C)C2=O>0.0936>CC12C=CC(C1)C(C)(C)C2=O|CC12C=CC(C1)C(C)(C)C2=O>0.1121>CC1(C)C(=O)[C@]2(C)CC[C@H]1C2|CC1(C)C(=O)[C@]2(C)CC[C@H]1C2>0.1004>CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case178 0 C/C(=C\CC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C>0.1011>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C|CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C>0.0997>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C
internal case178 1 C/C(=C\CC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C>0.1009>CC(C)=CCC[C@@H](C)CCC[C@H](C)CCC/C(C)=C/CC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C|CC(C)=CCC[C@@H](C)CCC[C@H](C)CCC/C(C)=C/CC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C>0.0999>CC(C)=CCC[C@@H](C)CCC[C@H](C)CCC/C(C)=C/[C@H]1[C@H](COP(=O)(O)OP(=O)(O)O)[C@]1(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C|CC(C)=CCC[C@@H](C)CCC[C@H](C)CCC/C(C)=C/[C@H]1[C@H](COP(=O)(O)OP(=O)(O)O)[C@]1(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C>0.0980>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case178 2 C/C(=C\CC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C>0.1013>CC(C)=CCC[C@@H](C)CCC[C@@H](C)CCC/C(C)=C/CC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C|CC(C)=CCC[C@@H](C)CCC[C@@H](C)CCC/C(C)=C/CC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C>0.0985>CC(C)=CCC[C@@H](C)CCC[C@@H](C)CCC/C(C)=C/[C@H]1[C@H](COP(=O)(O)OP(=O)(O)O)[C@]1(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C|CC(C)=CCC[C@@H](C)CCC[C@@H](C)CCC/C(C)=C/[C@H]1[C@H](COP(=O)(O)OP(=O)(O)O)[C@]1(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C>0.0942>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case179 0 CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC[C@H](C)CCCC(C)C>0.1006>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C|CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.0999>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case179 1 CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC[C@H](C)CCCC(C)C>0.0999>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C|CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.1000>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case179 2 CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC[C@H](C)CCCC(C)C>0.0999>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C|CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.0999>CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case179 3 CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC[C@H](C)CCCC(C)C>0.0998>CC(C)=CCC/C(C)=C/CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C|CC(C)=CCC/C(C)=C/CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.0999>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case179 4 CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC[C@H](C)CCCC(C)C>0.0999>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O|CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O>0.0994>CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case179 5 CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC[C@H](C)CCCC(C)C>0.0999>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O|CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O>0.0994>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case179 6 CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC[C@H](C)CCCC(C)C>0.0999>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O|CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O>0.0992>CC(C)=CCC/C(C)=C/COP(=O)(O)OP(=O)(O)O.C=C(C)CCOP(=O)(O)OP(=O)(O)O
internal case179 7 CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC[C@H](C)CCCC(C)C>0.1006>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C|CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.1003>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/[C@@H]1[C@@H](COP(=O)(O)OP(=O)(O)O)[C@]1(C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C|CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/[C@@H]1[C@@H](COP(=O)(O)OP(=O)(O)O)[C@]1(C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.1000>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case179 8 CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC[C@H](C)CCCC(C)C>0.1006>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C|CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.0998>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/[C@H]1[C@@H](COP(=O)(O)OP(=O)(O)O)[C@]1(C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C|CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/[C@H]1[C@@H](COP(=O)(O)OP(=O)(O)O)[C@]1(C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.1004>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case179 9 CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC[C@H](C)CCCC(C)C>0.1006>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C|CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.1000>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/[C@@H]1[C@H](COP(=O)(O)OP(=O)(O)O)[C@]1(C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C|CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/[C@@H]1[C@H](COP(=O)(O)OP(=O)(O)O)[C@]1(C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.0998>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case180 0 CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.0999>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case180 1 CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.1003>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/[C@@H]1[C@@H](COP(=O)(O)OP(=O)(O)O)[C@]1(C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C|CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/[C@@H]1[C@@H](COP(=O)(O)OP(=O)(O)O)[C@]1(C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.1000>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case180 2 CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.0999>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O|CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O>0.1003>CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case180 3 CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.0999>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O|CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O>0.1003>CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.C=C(C)CCOP(=O)(O)OP(=O)(O)O
internal case180 4 CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.0998>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/[C@H]1[C@@H](COP(=O)(O)OP(=O)(O)O)[C@]1(C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C|CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/[C@H]1[C@@H](COP(=O)(O)OP(=O)(O)O)[C@]1(C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.1004>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case180 5 CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.0999>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O|CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O>0.1003>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case180 6 CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.0999>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O.CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O|CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O>0.1001>C=C(C)CCOP(=O)(O)OP(=O)(O)O
internal case180 7 CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.1000>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/[C@@H]1[C@H](COP(=O)(O)OP(=O)(O)O)[C@]1(C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C|CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/[C@@H]1[C@H](COP(=O)(O)OP(=O)(O)O)[C@]1(C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.0998>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case180 8 CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.1003>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/[C@@H]1[C@@H](COP(=O)(O)OP(=O)(O)O)[C@]1(C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C|CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/[C@@H]1[C@@H](COP(=O)(O)OP(=O)(O)O)[C@]1(C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.0995>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case180 9 CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.0998>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/[C@H]1[C@@H](COP(=O)(O)OP(=O)(O)O)[C@]1(C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C|CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/[C@H]1[C@@H](COP(=O)(O)OP(=O)(O)O)[C@]1(C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C>0.0998>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case181 0 C/C(=C\CO)CC[C@]1(C)[C@@H](C)CC=C2[C@H]1CCCC2(C)C>0.1000>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case181 1 C/C(=C\CO)CC[C@]1(C)[C@@H](C)CC=C2[C@H]1CCCC2(C)C>0.1007>C/C(=C\COP(=O)(O)OP(=O)(O)O)CC[C@]1(C)[C@@H](C)CC=C2[C@H]1CCCC2(C)C|C/C(=C\COP(=O)(O)OP(=O)(O)O)CC[C@]1(C)[C@@H](C)CC=C2[C@H]1CCCC2(C)C>0.1016>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case181 2 C/C(=C\CO)CC[C@]1(C)[C@@H](C)CC=C2[C@H]1CCCC2(C)C>0.0998>C/C(=C\COP(=O)(O)OP(=O)(O)O)CC[C@]1(C)[C@@H](C)CC=C2[C@@H]1CCCC2(C)C|C/C(=C\COP(=O)(O)OP(=O)(O)O)CC[C@]1(C)[C@@H](C)CC=C2[C@@H]1CCCC2(C)C>0.1016>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case181 3 C/C(=C\CO)CC[C@]1(C)[C@@H](C)CC=C2[C@H]1CCCC2(C)C>0.1001>C/C(=C\COP(=O)(O)OP(=O)(O)O)CC[C@@]1(C)[C@@H](C)CC=C2[C@H]1CCCC2(C)C|C/C(=C\COP(=O)(O)OP(=O)(O)O)CC[C@@]1(C)[C@@H](C)CC=C2[C@H]1CCCC2(C)C>0.1013>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case181 4 C/C(=C\CO)CC[C@]1(C)[C@@H](C)CC=C2[C@H]1CCCC2(C)C>0.1007>C/C(=C\COP(=O)(O)OP(=O)(O)O)CC[C@]1(C)[C@@H](C)CC=C2[C@H]1CCCC2(C)C|C/C(=C\COP(=O)(O)OP(=O)(O)O)CC[C@]1(C)[C@@H](C)CC=C2[C@H]1CCCC2(C)C>0.1006>CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case181 5 C/C(=C\CO)CC[C@]1(C)[C@@H](C)CC=C2[C@H]1CCCC2(C)C>0.1006>C/C(=C\C=O)CC[C@]1(C)[C@@H](C)CC=C2[C@H]1CCCC2(C)C|C/C(=C\C=O)CC[C@]1(C)[C@@H](C)CC=C2[C@H]1CCCC2(C)C>0.1002>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case181 6 C/C(=C\CO)CC[C@]1(C)[C@@H](C)CC=C2[C@H]1CCCC2(C)C>0.1001>C/C(=C\COP(=O)(O)OP(=O)(O)O)CC[C@@]1(C)[C@@H](C)CC=C2[C@H]1CCCC2(C)C|C/C(=C\COP(=O)(O)OP(=O)(O)O)CC[C@@]1(C)[C@@H](C)CC=C2[C@H]1CCCC2(C)C>0.1005>CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case181 7 C/C(=C\CO)CC[C@]1(C)[C@@H](C)CC=C2[C@H]1CCCC2(C)C>0.0999>C/C(=C/COP(=O)(O)OP(=O)(O)O)CC[C@@]1(C)[C@@H](C)CC=C2[C@@H]1CCCC2(C)C|C/C(=C/COP(=O)(O)OP(=O)(O)O)CC[C@@]1(C)[C@@H](C)CC=C2[C@@H]1CCCC2(C)C>0.1006>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case181 8 C/C(=C\CO)CC[C@]1(C)[C@@H](C)CC=C2[C@H]1CCCC2(C)C>0.0998>C/C(=C\COP(=O)(O)OP(=O)(O)O)CC[C@]1(C)[C@@H](C)CC=C2[C@@H]1CCCC2(C)C|C/C(=C\COP(=O)(O)OP(=O)(O)O)CC[C@]1(C)[C@@H](C)CC=C2[C@@H]1CCCC2(C)C>0.1006>CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case181 9 C/C(=C\CO)CC[C@]1(C)[C@@H](C)CC=C2[C@H]1CCCC2(C)C>0.0998>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\COP(=O)(O)OP(=O)(O)O|CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\COP(=O)(O)OP(=O)(O)O>0.1001>CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
internal case182 0 C=C1[C@@H](OC(C)=O)CC[C@@]2(C)C[C@H](O)C3=C(C)C[C@H](O)[C@@H](C[C@H]12)C3(C)C>0.1004>C=C1[C@@H](OC(C)=O)CC[C@@]2(C)CCC3=C(C)CC[C@@H](C[C@H]12)C3(C)C|C=C1[C@@H](OC(C)=O)CC[C@@]2(C)CCC3=C(C)CC[C@@H](C[C@H]12)C3(C)C>0.1001>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O
